task_id,date,rater,correct_answer_3,correct_answer_5,rater_answer_3,rater_answer_5,rater_correct_3,rater_correct_5
6765,17/10/2005,B,High,Bad,High,Okay,True,False
9158,18/10/2005,E,Average,Exceptional,Low,Exceptional,False,True
7530,24/10/2005,C,Average,Exceptional,High,Bad,False,False
8192,16/10/2005,C,Low,Bad,Average,Exceptional,False,False
294,11/10/2005,E,High,Great,Low,Okay,False,False
5933,28/10/2005,E,High,Intermediate,High,Exceptional,True,False
9924,13/10/2005,A,Average,Intermediate,High,Okay,False,False
4862,10/10/2005,B,High,Great,High,Okay,True,False
9457,20/10/2005,B,High,Intermediate,High,Bad,True,False
2397,08/10/2005,D,Average,Intermediate,Low,Intermediate,False,True
6899,20/10/2005,D,High,Exceptional,High,Exceptional,True,True
727,09/10/2005,D,Average,Exceptional,High,Intermediate,False,False
8765,19/10/2005,B,Average,Great,Low,Great,False,True
6375,12/10/2005,C,Low,Bad,High,Great,False,False
5646,14/10/2005,B,Low,Exceptional,Low,Intermediate,True,False
8951,17/10/2005,B,High,Bad,High,Intermediate,True,False
7690,28/10/2005,C,Average,Great,Low,Okay,False,False
7948,25/10/2005,B,Average,Bad,Low,Exceptional,False,False
9547,13/10/2005,B,Low,Great,Low,Great,True,True
7378,03/10/2005,A,Low,Exceptional,High,Bad,False,False
2890,04/10/2005,E,Average,Great,High,Intermediate,False,False
2772,28/10/2005,C,Low,Great,Low,Exceptional,True,False
1748,09/10/2005,B,Average,Great,Average,Exceptional,True,False
7050,25/10/2005,C,Average,Intermediate,Low,Okay,False,False
3944,18/10/2005,D,Low,Great,Low,Intermediate,True,False
7183,02/10/2005,C,High,Intermediate,Low,Great,False,False
4302,02/10/2005,A,Average,Great,Low,Bad,False,False
2124,20/10/2005,E,High,Exceptional,Low,Intermediate,False,False
2293,11/10/2005,A,Average,Great,Average,Bad,True,False
4166,10/10/2005,C,Average,Bad,Average,Okay,True,False
5422,13/10/2005,E,Average,Intermediate,Low,Great,False,False
8669,25/10/2005,E,Low,Intermediate,Low,Exceptional,True,False
6891,21/10/2005,E,High,Intermediate,High,Bad,True,False
4515,22/10/2005,D,Low,Bad,Average,Bad,False,True
364,12/10/2005,E,Average,Okay,High,Intermediate,False,False
9953,28/10/2005,B,Average,Exceptional,Low,Intermediate,False,False
2291,21/10/2005,E,High,Great,Low,Great,False,True
7314,25/10/2005,A,Low,Exceptional,Average,Bad,False,False
1591,18/10/2005,B,Average,Bad,High,Exceptional,False,False
9137,02/10/2005,B,High,Exceptional,High,Okay,True,False
897,20/10/2005,D,Low,Exceptional,Average,Great,False,False
3715,07/10/2005,E,Average,Intermediate,Low,Exceptional,False,False
6192,07/10/2005,A,Average,Intermediate,Average,Bad,True,False
6082,07/10/2005,B,Low,Okay,Average,Intermediate,False,False
1094,03/10/2005,E,Average,Great,High,Okay,False,False
6201,01/10/2005,D,Low,Bad,Low,Intermediate,True,False
8211,26/10/2005,A,High,Exceptional,High,Bad,True,False
2788,05/10/2005,C,High,Intermediate,Average,Intermediate,False,True
8799,10/10/2005,A,Low,Great,Average,Bad,False,False
5568,30/10/2005,A,Average,Intermediate,Low,Bad,False,False
4689,14/10/2005,C,High,Okay,High,Great,True,False
9732,17/10/2005,A,Average,Bad,High,Intermediate,False,False
2927,12/10/2005,E,High,Okay,Low,Bad,False,False
4228,11/10/2005,E,Low,Great,High,Great,False,True
2741,10/10/2005,D,High,Bad,Low,Intermediate,False,False
4651,10/10/2005,A,Average,Intermediate,High,Great,False,False
4586,08/10/2005,B,High,Intermediate,Average,Bad,False,False
7583,23/10/2005,D,High,Okay,Average,Great,False,False
8470,28/10/2005,A,Average,Great,Average,Exceptional,True,False
4089,16/10/2005,C,Average,Great,Average,Exceptional,True,False
200,28/10/2005,C,Average,Okay,Low,Intermediate,False,False
4,03/10/2005,E,High,Exceptional,Average,Okay,False,False
1683,10/10/2005,C,High,Okay,High,Intermediate,True,False
4804,20/10/2005,C,High,Okay,Average,Okay,False,True
2073,05/10/2005,A,Average,Exceptional,Low,Exceptional,False,True
1479,15/10/2005,C,Average,Intermediate,Low,Intermediate,False,True
6226,30/10/2005,C,Average,Okay,Low,Great,False,False
4903,28/10/2005,E,Low,Exceptional,High,Great,False,False
5674,22/10/2005,C,High,Exceptional,Average,Great,False,False
7966,20/10/2005,D,Low,Great,High,Bad,False,False
1604,12/10/2005,A,Average,Exceptional,High,Intermediate,False,False
4851,23/10/2005,D,Low,Great,High,Okay,False,False
3003,26/10/2005,D,Low,Bad,Low,Exceptional,True,False
2461,26/10/2005,D,Average,Intermediate,Low,Intermediate,False,True
1558,13/10/2005,C,Average,Bad,Average,Great,True,False
9534,18/10/2005,A,Average,Okay,Low,Exceptional,False,False
7306,01/10/2005,B,High,Okay,Low,Great,False,False
2945,02/10/2005,E,Average,Intermediate,High,Great,False,False
2771,15/10/2005,B,High,Great,High,Exceptional,True,False
3466,06/10/2005,B,High,Great,High,Bad,True,False
1893,17/10/2005,D,Low,Exceptional,Low,Exceptional,True,True
3886,10/10/2005,D,High,Okay,High,Great,True,False
1995,03/10/2005,C,High,Great,High,Intermediate,True,False
5700,16/10/2005,B,Average,Intermediate,Low,Okay,False,False
509,05/10/2005,E,Average,Bad,Average,Exceptional,True,False
4495,13/10/2005,D,High,Bad,High,Okay,True,False
1135,29/10/2005,D,Average,Exceptional,High,Great,False,False
5527,07/10/2005,B,High,Great,Low,Exceptional,False,False
7249,11/10/2005,C,Low,Bad,High,Great,False,False
8860,25/10/2005,B,Low,Intermediate,Average,Exceptional,False,False
8665,25/10/2005,B,Average,Great,High,Great,False,True
5471,13/10/2005,A,Low,Okay,Low,Bad,True,False
3909,10/10/2005,B,Average,Great,High,Great,False,True
271,01/10/2005,B,High,Bad,Average,Intermediate,False,False
9887,28/10/2005,B,High,Intermediate,Average,Exceptional,False,False
9283,15/10/2005,A,High,Intermediate,Low,Great,False,False
6079,13/10/2005,A,Average,Great,High,Okay,False,False
5555,15/10/2005,B,High,Intermediate,Low,Bad,False,False
891,13/10/2005,A,High,Exceptional,Low,Exceptional,False,True
6169,27/10/2005,E,Average,Great,High,Bad,False,False
2715,10/10/2005,C,Low,Bad,Average,Great,False,False
6471,03/10/2005,B,Low,Great,Low,Great,True,True
5085,14/10/2005,C,Average,Bad,Low,Great,False,False
7671,09/10/2005,A,High,Intermediate,Low,Great,False,False
5293,03/10/2005,C,Low,Okay,Low,Okay,True,True
2700,16/10/2005,B,High,Okay,High,Intermediate,True,False
3876,09/10/2005,C,High,Exceptional,Low,Great,False,False
1765,10/10/2005,E,High,Intermediate,Low,Great,False,False
7292,27/10/2005,B,Average,Great,High,Great,False,True
627,27/10/2005,A,High,Exceptional,Average,Exceptional,False,True
7804,02/10/2005,A,Average,Great,Low,Intermediate,False,False
6498,20/10/2005,C,Low,Exceptional,Low,Great,True,False
489,20/10/2005,E,High,Intermediate,Average,Exceptional,False,False
343,27/10/2005,C,Average,Intermediate,High,Bad,False,False
1488,09/10/2005,C,Low,Okay,High,Great,False,False
1462,18/10/2005,D,High,Bad,Low,Intermediate,False,False
3010,01/10/2005,D,High,Intermediate,High,Okay,True,False
9327,28/10/2005,C,Low,Bad,High,Okay,False,False
6675,21/10/2005,E,Average,Bad,Low,Intermediate,False,False
2856,16/10/2005,A,Average,Exceptional,Average,Intermediate,True,False
9827,26/10/2005,E,Average,Bad,High,Exceptional,False,False
1071,21/10/2005,D,Average,Exceptional,Low,Okay,False,False
4450,30/10/2005,D,High,Bad,High,Bad,True,True
7434,23/10/2005,B,Average,Exceptional,High,Exceptional,False,True
1839,26/10/2005,D,Average,Okay,High,Exceptional,False,False
4756,02/10/2005,C,High,Exceptional,Low,Okay,False,False
2944,23/10/2005,C,High,Okay,High,Bad,True,False
5476,16/10/2005,E,Average,Great,High,Great,False,True
4321,11/10/2005,C,Average,Exceptional,High,Bad,False,False
4347,29/10/2005,E,Average,Bad,High,Okay,False,False
2743,24/10/2005,C,Low,Bad,Low,Okay,True,False
1701,17/10/2005,A,High,Intermediate,Average,Intermediate,False,True
6214,02/10/2005,B,High,Bad,High,Bad,True,True
6149,15/10/2005,D,Average,Okay,High,Great,False,False
118,21/10/2005,E,Average,Intermediate,Average,Bad,True,False
8972,28/10/2005,A,Average,Okay,Low,Great,False,False
2408,12/10/2005,C,High,Great,Average,Intermediate,False,False
874,02/10/2005,C,Average,Intermediate,Average,Okay,True,False
8341,16/10/2005,B,Average,Intermediate,Average,Bad,True,False
4856,13/10/2005,C,Average,Okay,High,Bad,False,False
4694,12/10/2005,E,High,Great,Low,Exceptional,False,False
4434,17/10/2005,D,High,Bad,High,Okay,True,False
2830,23/10/2005,D,Low,Intermediate,Low,Exceptional,True,False
4627,20/10/2005,A,Low,Okay,Average,Great,False,False
5488,12/10/2005,C,Average,Great,Low,Intermediate,False,False
2282,23/10/2005,B,High,Exceptional,High,Bad,True,False
3332,19/10/2005,A,Low,Bad,Low,Exceptional,True,False
3292,19/10/2005,D,Low,Intermediate,Low,Exceptional,True,False
8196,20/10/2005,D,High,Great,High,Exceptional,True,False
2239,27/10/2005,B,Low,Great,Low,Bad,True,False
7971,09/10/2005,D,High,Bad,Average,Okay,False,False
2387,30/10/2005,A,Average,Bad,Average,Exceptional,True,False
9721,24/10/2005,A,Low,Bad,Average,Okay,False,False
8483,04/10/2005,C,High,Great,High,Exceptional,True,False
4930,20/10/2005,B,Low,Exceptional,Average,Great,False,False
328,06/10/2005,D,High,Exceptional,Average,Intermediate,False,False
8842,01/10/2005,A,Low,Okay,Low,Great,True,False
9476,12/10/2005,C,Low,Bad,Average,Intermediate,False,False
1220,27/10/2005,C,Low,Great,High,Okay,False,False
6624,06/10/2005,E,Average,Intermediate,Low,Exceptional,False,False
9260,25/10/2005,D,Low,Great,High,Exceptional,False,False
653,23/10/2005,B,Average,Intermediate,Average,Intermediate,True,True
3628,03/10/2005,D,Average,Exceptional,High,Great,False,False
5660,26/10/2005,D,High,Okay,High,Bad,True,False
4883,06/10/2005,D,Low,Okay,Average,Exceptional,False,False
1064,10/10/2005,E,High,Intermediate,Low,Exceptional,False,False
3225,27/10/2005,B,Average,Okay,Average,Intermediate,True,False
3963,12/10/2005,E,Low,Intermediate,High,Okay,False,False
1008,10/10/2005,C,Average,Okay,Low,Intermediate,False,False
8464,13/10/2005,D,Low,Great,High,Okay,False,False
1134,21/10/2005,A,Average,Exceptional,Average,Intermediate,True,False
9671,17/10/2005,B,High,Intermediate,High,Exceptional,True,False
3663,24/10/2005,D,Low,Great,Low,Intermediate,True,False
636,03/10/2005,C,Average,Exceptional,Average,Bad,True,False
22,02/10/2005,D,High,Great,Low,Okay,False,False
9491,03/10/2005,D,Low,Okay,Low,Okay,True,True
5729,02/10/2005,B,Average,Okay,Average,Intermediate,True,False
2402,22/10/2005,E,Average,Great,Low,Intermediate,False,False
2780,03/10/2005,A,High,Great,Average,Exceptional,False,False
7202,02/10/2005,B,Low,Okay,Average,Great,False,False
5918,30/10/2005,C,Average,Okay,High,Exceptional,False,False
2026,17/10/2005,A,Average,Bad,High,Exceptional,False,False
5057,15/10/2005,D,Average,Exceptional,Average,Great,True,False
1304,05/10/2005,D,Low,Great,High,Bad,False,False
2459,13/10/2005,A,Low,Great,Average,Great,False,True
1223,16/10/2005,A,Average,Exceptional,High,Exceptional,False,True
3817,17/10/2005,C,Average,Great,High,Okay,False,False
9728,13/10/2005,C,Low,Bad,Average,Okay,False,False
9428,06/10/2005,A,Low,Bad,Low,Exceptional,True,False
1823,23/10/2005,C,High,Okay,Average,Okay,False,True
5318,16/10/2005,E,High,Bad,Low,Intermediate,False,False
8334,24/10/2005,E,High,Intermediate,Low,Okay,False,False
1506,15/10/2005,B,Low,Intermediate,Average,Okay,False,False
7626,29/10/2005,D,High,Okay,Average,Exceptional,False,False
4127,23/10/2005,D,Average,Intermediate,Low,Bad,False,False
8073,10/10/2005,C,High,Intermediate,Average,Intermediate,False,True
1139,15/10/2005,B,Average,Bad,Average,Bad,True,True
4103,11/10/2005,D,High,Bad,High,Okay,True,False
9546,01/10/2005,C,Average,Bad,High,Intermediate,False,False
4866,01/10/2005,E,Low,Bad,High,Exceptional,False,False
2960,28/10/2005,D,High,Bad,Average,Great,False,False
1560,02/10/2005,E,High,Exceptional,High,Exceptional,True,True
448,21/10/2005,D,Low,Exceptional,Average,Exceptional,False,True
2799,05/10/2005,B,Average,Exceptional,Low,Okay,False,False
9118,05/10/2005,E,Low,Great,High,Bad,False,False
5416,20/10/2005,B,Low,Exceptional,Average,Bad,False,False
6980,11/10/2005,A,High,Intermediate,Average,Okay,False,False
5760,10/10/2005,C,Average,Great,Average,Okay,True,False
835,10/10/2005,E,Average,Bad,Low,Intermediate,False,False
2930,21/10/2005,E,High,Great,Low,Bad,False,False
2725,02/10/2005,E,High,Okay,High,Exceptional,True,False
1118,16/10/2005,E,Low,Bad,Low,Great,True,False
9598,13/10/2005,C,Average,Great,Low,Okay,False,False
9310,09/10/2005,D,High,Intermediate,Low,Intermediate,False,True
8037,20/10/2005,C,High,Bad,High,Intermediate,True,False
9725,05/10/2005,A,High,Intermediate,High,Bad,True,False
8688,07/10/2005,D,Low,Exceptional,Average,Bad,False,False
8541,12/10/2005,A,Low,Great,Low,Exceptional,True,False
6959,25/10/2005,E,High,Bad,High,Okay,True,False
9872,28/10/2005,E,High,Great,High,Intermediate,True,False
5263,08/10/2005,A,High,Okay,High,Intermediate,True,False
3581,21/10/2005,A,High,Okay,Average,Intermediate,False,False
6856,27/10/2005,B,High,Okay,Low,Bad,False,False
4987,03/10/2005,D,Average,Bad,Average,Great,True,False
4051,24/10/2005,B,Low,Intermediate,Low,Bad,True,False
9101,09/10/2005,A,High,Great,High,Okay,True,False
4280,08/10/2005,A,High,Bad,Average,Intermediate,False,False
4571,10/10/2005,A,Average,Intermediate,Average,Bad,True,False
1720,09/10/2005,C,Average,Exceptional,Low,Intermediate,False,False
1110,25/10/2005,B,Average,Exceptional,High,Okay,False,False
4001,16/10/2005,C,High,Okay,Low,Intermediate,False,False
7377,05/10/2005,A,High,Great,Low,Great,False,True
7422,26/10/2005,B,Average,Bad,High,Intermediate,False,False
5143,02/10/2005,E,Average,Exceptional,Low,Bad,False,False
2128,21/10/2005,D,High,Intermediate,Average,Exceptional,False,False
8695,20/10/2005,A,Low,Okay,Average,Intermediate,False,False
8139,11/10/2005,B,Low,Great,Low,Bad,True,False
1435,21/10/2005,C,Low,Bad,High,Bad,False,True
9898,01/10/2005,C,Low,Great,High,Bad,False,False
1744,21/10/2005,E,Low,Intermediate,High,Great,False,False
5214,06/10/2005,E,Average,Bad,Low,Okay,False,False
1739,25/10/2005,B,High,Exceptional,High,Intermediate,True,False
3375,06/10/2005,C,Low,Exceptional,Average,Exceptional,False,True
2012,20/10/2005,A,Low,Great,High,Intermediate,False,False
7534,08/10/2005,D,High,Intermediate,Average,Intermediate,False,True
5891,22/10/2005,B,Low,Bad,High,Exceptional,False,False
2969,04/10/2005,A,High,Bad,High,Exceptional,True,False
7844,29/10/2005,C,Low,Okay,High,Intermediate,False,False
4877,10/10/2005,E,Average,Great,Low,Okay,False,False
3641,24/10/2005,E,High,Exceptional,Average,Intermediate,False,False
77,11/10/2005,B,Low,Okay,High,Okay,False,True
6952,08/10/2005,B,High,Great,High,Great,True,True
1396,12/10/2005,C,Average,Okay,Average,Bad,True,False
4786,06/10/2005,A,High,Bad,High,Exceptional,True,False
7614,18/10/2005,E,High,Exceptional,Low,Intermediate,False,False
4109,28/10/2005,A,Low,Okay,High,Bad,False,False
66,20/10/2005,C,Low,Okay,High,Exceptional,False,False
8174,07/10/2005,D,Low,Great,Low,Okay,True,False
7258,29/10/2005,C,Average,Intermediate,High,Bad,False,False
2142,08/10/2005,A,High,Great,Low,Bad,False,False
6178,22/10/2005,C,High,Okay,Average,Exceptional,False,False
1634,18/10/2005,D,High,Great,Average,Great,False,True
680,28/10/2005,C,Average,Bad,Average,Exceptional,True,False
1196,17/10/2005,A,Low,Bad,Low,Okay,True,False
3378,15/10/2005,E,Average,Exceptional,Average,Exceptional,True,True
6470,29/10/2005,C,Low,Intermediate,High,Exceptional,False,False
4797,24/10/2005,B,Low,Bad,Average,Great,False,False
1946,02/10/2005,D,High,Okay,Average,Okay,False,True
5354,27/10/2005,A,Low,Intermediate,High,Bad,False,False
3613,29/10/2005,A,High,Great,Average,Bad,False,False
28,11/10/2005,E,Average,Bad,High,Intermediate,False,False
8437,10/10/2005,E,High,Bad,Average,Exceptional,False,False
1913,03/10/2005,D,High,Great,Low,Okay,False,False
5304,25/10/2005,A,High,Great,Average,Great,False,True
3098,14/10/2005,E,Low,Okay,High,Bad,False,False
207,07/10/2005,E,High,Exceptional,Low,Okay,False,False
6328,19/10/2005,A,High,Exceptional,High,Okay,True,False
7487,19/10/2005,C,High,Bad,High,Great,True,False
142,22/10/2005,B,Low,Bad,Average,Okay,False,False
5517,20/10/2005,D,High,Intermediate,Low,Intermediate,False,True
1858,02/10/2005,B,Average,Bad,High,Okay,False,False
9723,30/10/2005,E,Average,Intermediate,Average,Bad,True,False
5301,28/10/2005,D,Low,Intermediate,High,Bad,False,False
6376,17/10/2005,D,High,Bad,High,Great,True,False
1386,19/10/2005,D,Average,Intermediate,Low,Exceptional,False,False
860,18/10/2005,C,High,Intermediate,Low,Bad,False,False
4758,28/10/2005,B,Low,Exceptional,Average,Bad,False,False
6248,16/10/2005,A,High,Okay,Average,Intermediate,False,False
838,19/10/2005,E,Average,Intermediate,Low,Okay,False,False
4986,21/10/2005,E,High,Bad,Average,Okay,False,False
2174,25/10/2005,A,Low,Intermediate,High,Exceptional,False,False
90,11/10/2005,B,Low,Great,Low,Exceptional,True,False
3253,23/10/2005,E,Low,Bad,Low,Great,True,False
5402,27/10/2005,E,High,Exceptional,High,Intermediate,True,False
417,23/10/2005,E,Low,Bad,Average,Great,False,False
2212,06/10/2005,C,Average,Intermediate,Low,Okay,False,False
2834,15/10/2005,B,Average,Okay,Average,Intermediate,True,False
2649,04/10/2005,C,Low,Okay,High,Intermediate,False,False
6061,28/10/2005,C,Low,Exceptional,High,Exceptional,False,True
8534,02/10/2005,D,Average,Okay,High,Intermediate,False,False
8346,19/10/2005,A,Average,Okay,Average,Great,True,False
2849,24/10/2005,A,High,Intermediate,Average,Great,False,False
2497,23/10/2005,E,Low,Okay,Low,Great,True,False
9174,27/10/2005,D,Average,Bad,High,Intermediate,False,False
3947,01/10/2005,C,Average,Great,Low,Okay,False,False
496,22/10/2005,E,Low,Great,High,Great,False,True
6390,19/10/2005,A,Average,Okay,Low,Intermediate,False,False
7510,18/10/2005,C,Average,Great,Average,Bad,True,False
3713,18/10/2005,B,Average,Great,High,Okay,False,False
4581,29/10/2005,E,Low,Intermediate,High,Bad,False,False
8114,02/10/2005,C,Average,Okay,Average,Bad,True,False
4713,26/10/2005,C,High,Bad,Average,Exceptional,False,False
7661,29/10/2005,B,High,Okay,Low,Bad,False,False
5881,18/10/2005,A,Low,Exceptional,Low,Intermediate,True,False
6885,04/10/2005,B,Average,Okay,Low,Great,False,False
8636,26/10/2005,B,High,Intermediate,High,Bad,True,False
5973,17/10/2005,D,Low,Bad,Average,Bad,False,True
8906,18/10/2005,A,High,Okay,Low,Intermediate,False,False
9404,14/10/2005,C,Average,Great,Low,Intermediate,False,False
7710,07/10/2005,A,High,Great,High,Bad,True,False
5455,19/10/2005,A,High,Exceptional,Average,Great,False,False
4973,18/10/2005,E,Average,Great,Low,Exceptional,False,False
4362,10/10/2005,C,Average,Great,High,Okay,False,False
9050,19/10/2005,B,Low,Great,Average,Great,False,True
4067,25/10/2005,E,Average,Bad,Average,Great,True,False
295,27/10/2005,D,High,Intermediate,Average,Bad,False,False
7311,07/10/2005,A,High,Bad,High,Intermediate,True,False
7642,15/10/2005,D,Average,Bad,Average,Great,True,False
3290,02/10/2005,B,High,Bad,Average,Great,False,False
6973,26/10/2005,B,Average,Great,Low,Intermediate,False,False
5871,03/10/2005,A,Average,Intermediate,Low,Great,False,False
9468,18/10/2005,B,High,Intermediate,High,Okay,True,False
6381,18/10/2005,E,High,Great,Low,Exceptional,False,False
3869,05/10/2005,D,Low,Bad,High,Great,False,False
8912,01/10/2005,A,High,Exceptional,Low,Intermediate,False,False
5305,16/10/2005,A,High,Intermediate,Low,Bad,False,False
