task_id,date,rater,correct_answer_3,correct_answer_5,rater_answer_3,rater_answer_5,rater_correct_3,rater_correct_5
9771,2005-06-01 00:00:00,D,Low,Intermediate,Average,Great,False,False
3047,2005-06-16 00:00:00,B,Average,Great,Low,Bad,False,False
4465,2005-06-25 00:00:00,E,Average,Bad,Average,Intermediate,True,False
3244,2005-06-16 00:00:00,D,Low,Bad,Low,Bad,True,True
3928,2005-06-11 00:00:00,A,Low,Great,Low,Great,True,True
9159,2005-06-03 00:00:00,C,Average,Okay,Average,Intermediate,True,False
8287,2005-06-22 00:00:00,A,Low,Great,Low,Great,True,True
4481,2005-06-01 00:00:00,C,Average,Great,Low,Okay,False,False
7760,2005-06-19 00:00:00,A,Low,Okay,Low,Great,True,False
6305,2005-06-16 00:00:00,B,Average,Great,Low,Okay,False,False
7338,2005-06-23 00:00:00,C,Low,Great,Low,Great,True,True
920,2005-06-24 00:00:00,D,Average,Great,Low,Bad,False,False
9821,2005-06-26 00:00:00,E,Low,Intermediate,Low,Great,True,False
3061,2005-06-28 00:00:00,E,Average,Okay,Low,Great,False,False
769,2005-06-13 00:00:00,B,Average,Intermediate,Average,Okay,True,False
8508,2005-06-17 00:00:00,C,Average,Bad,Average,Great,True,False
5104,2005-06-01 00:00:00,A,Low,Okay,Low,Intermediate,True,False
877,2005-06-20 00:00:00,C,Low,Intermediate,Average,Intermediate,False,True
5293,2005-06-06 00:00:00,A,Average,Bad,Low,Great,False,False
2206,2005-06-24 00:00:00,B,Low,Okay,Low,Intermediate,True,False
468,2005-06-12 00:00:00,B,Average,Great,Low,Okay,False,False
9354,2005-06-01 00:00:00,E,Average,Great,Low,Okay,False,False
5479,2005-06-05 00:00:00,A,Low,Great,Low,Okay,True,False
3656,2005-06-28 00:00:00,E,Low,Okay,Low,Bad,True,False
4158,2005-06-27 00:00:00,A,Average,Great,Average,Bad,True,False
2070,2005-06-15 00:00:00,A,Average,Intermediate,Low,Intermediate,False,True
9474,2005-06-18 00:00:00,B,Average,Okay,Average,Great,True,False
7640,2005-06-03 00:00:00,D,Low,Intermediate,Average,Bad,False,False
8498,2005-06-22 00:00:00,A,Low,Great,Average,Okay,False,False
8323,2005-06-20 00:00:00,C,Low,Intermediate,Average,Okay,False,False
5019,2005-06-20 00:00:00,E,Average,Okay,Low,Okay,False,True
3802,2005-06-20 00:00:00,E,Low,Bad,Average,Intermediate,False,False
9194,2005-06-22 00:00:00,C,Average,Great,Average,Okay,True,False
5814,2005-06-12 00:00:00,D,Low,Okay,Low,Intermediate,True,False
8206,2005-06-29 00:00:00,B,Average,Bad,Average,Okay,True,False
4319,2005-06-08 00:00:00,B,Low,Intermediate,Average,Okay,False,False
4973,2005-06-21 00:00:00,B,Low,Intermediate,Low,Okay,True,False
2292,2005-06-06 00:00:00,B,Average,Intermediate,Average,Okay,True,False
3022,2005-06-12 00:00:00,E,Average,Bad,Average,Bad,True,True
5966,2005-06-15 00:00:00,E,Low,Intermediate,Average,Bad,False,False
7723,2005-06-23 00:00:00,E,Low,Okay,Low,Intermediate,True,False
5364,2005-06-03 00:00:00,A,Low,Great,Low,Okay,True,False
3107,2005-06-09 00:00:00,E,Low,Great,Low,Okay,True,False
5149,2005-06-21 00:00:00,E,Average,Bad,Low,Intermediate,False,False
1418,2005-06-14 00:00:00,E,Low,Okay,Average,Intermediate,False,False
5849,2005-06-19 00:00:00,D,Average,Great,Average,Intermediate,True,False
5746,2005-06-07 00:00:00,C,Low,Intermediate,Low,Great,True,False
676,2005-06-29 00:00:00,B,Average,Intermediate,Low,Intermediate,False,True
8603,2005-06-22 00:00:00,A,Average,Great,Average,Intermediate,True,False
2900,2005-06-27 00:00:00,C,Low,Intermediate,Average,Great,False,False
8099,2005-06-20 00:00:00,B,Average,Intermediate,Low,Bad,False,False
5179,2005-06-20 00:00:00,A,Low,Bad,Low,Bad,True,True
4308,2005-06-04 00:00:00,E,Average,Bad,Average,Okay,True,False
6650,2005-06-28 00:00:00,E,Low,Bad,Average,Okay,False,False
3203,2005-06-29 00:00:00,E,Low,Intermediate,Average,Great,False,False
8258,2005-06-18 00:00:00,D,Low,Great,Average,Bad,False,False
9455,2005-06-28 00:00:00,E,Low,Great,Average,Intermediate,False,False
1286,2005-06-29 00:00:00,D,Low,Bad,Low,Bad,True,True
6127,2005-06-17 00:00:00,C,Low,Bad,Average,Bad,False,True
6499,2005-06-11 00:00:00,E,Low,Bad,Average,Okay,False,False
4634,2005-06-23 00:00:00,C,Low,Great,Low,Intermediate,True,False
8121,2005-06-25 00:00:00,E,Average,Okay,Average,Okay,True,True
4986,2005-06-21 00:00:00,D,Low,Okay,Average,Great,False,False
129,2005-06-21 00:00:00,D,Average,Bad,Low,Intermediate,False,False
2455,2005-06-13 00:00:00,D,Low,Great,Average,Great,False,True
3846,2005-06-25 00:00:00,E,Low,Great,Average,Bad,False,False
816,2005-06-06 00:00:00,B,Low,Okay,Low,Okay,True,True
103,2005-06-01 00:00:00,E,Average,Intermediate,Low,Intermediate,False,True
4466,2005-06-10 00:00:00,E,Low,Okay,Average,Okay,False,True
6047,2005-06-13 00:00:00,B,Average,Intermediate,Low,Okay,False,False
5623,2005-06-25 00:00:00,E,Average,Bad,Average,Bad,True,True
8267,2005-06-14 00:00:00,B,Low,Intermediate,Average,Intermediate,False,True
9661,2005-06-14 00:00:00,C,Low,Intermediate,Average,Okay,False,False
5957,2005-06-25 00:00:00,A,Average,Intermediate,Average,Great,True,False
9140,2005-06-09 00:00:00,A,Average,Bad,Average,Intermediate,True,False
3630,2005-06-27 00:00:00,D,Low,Bad,Average,Okay,False,False
1736,2005-06-13 00:00:00,A,Average,Intermediate,Average,Okay,True,False
2703,2005-06-28 00:00:00,A,Low,Great,Low,Bad,True,False
3759,2005-06-03 00:00:00,A,Average,Intermediate,Low,Intermediate,False,True
7044,2005-06-13 00:00:00,C,Low,Great,Average,Intermediate,False,False
2329,2005-06-26 00:00:00,C,Low,Intermediate,Average,Intermediate,False,True
6243,2005-06-26 00:00:00,E,Average,Bad,Average,Bad,True,True
9894,2005-06-29 00:00:00,B,Average,Great,Low,Okay,False,False
711,2005-06-27 00:00:00,B,Average,Great,Average,Great,True,True
841,2005-06-25 00:00:00,B,Average,Bad,Average,Great,True,False
2101,2005-06-25 00:00:00,D,Average,Bad,Low,Okay,False,False
5235,2005-06-13 00:00:00,D,Average,Okay,Low,Okay,False,True
6901,2005-06-03 00:00:00,D,Low,Intermediate,Low,Great,True,False
1059,2005-06-08 00:00:00,D,Low,Bad,Average,Okay,False,False
3984,2005-06-18 00:00:00,D,Average,Intermediate,Low,Bad,False,False
3932,2005-06-28 00:00:00,B,Low,Okay,Average,Great,False,False
3793,2005-06-21 00:00:00,C,Average,Great,Low,Great,False,True
4777,2005-06-11 00:00:00,D,Average,Okay,Average,Bad,True,False
6476,2005-06-26 00:00:00,D,Average,Great,Average,Great,True,True
5664,2005-06-05 00:00:00,B,Low,Okay,Average,Intermediate,False,False
8184,2005-06-24 00:00:00,B,Average,Intermediate,Average,Great,True,False
8688,2005-06-18 00:00:00,B,Low,Bad,Low,Great,True,False
7100,2005-06-20 00:00:00,B,Average,Bad,Low,Intermediate,False,False
5812,2005-06-12 00:00:00,B,Low,Okay,Average,Bad,False,False
934,2005-06-26 00:00:00,B,Average,Bad,Average,Great,True,False
1760,2005-06-09 00:00:00,A,Average,Great,Low,Intermediate,False,False
3343,2005-06-18 00:00:00,D,Low,Intermediate,Average,Bad,False,False
544,2005-06-13 00:00:00,B,Average,Intermediate,Low,Okay,False,False
9944,2005-06-10 00:00:00,B,Low,Intermediate,Low,Okay,True,False
9586,2005-06-01 00:00:00,C,Low,Bad,Low,Great,True,False
1570,2005-06-16 00:00:00,B,Average,Intermediate,Average,Okay,True,False
8350,2005-06-29 00:00:00,C,Average,Great,Low,Okay,False,False
1738,2005-06-05 00:00:00,A,Average,Intermediate,Average,Intermediate,True,True
2115,2005-06-28 00:00:00,E,Low,Great,Average,Great,False,True
1985,2005-06-26 00:00:00,B,Average,Great,Average,Okay,True,False
283,2005-06-13 00:00:00,B,Low,Bad,Average,Okay,False,False
7726,2005-06-16 00:00:00,B,Low,Okay,Low,Bad,True,False
2649,2005-06-14 00:00:00,E,Low,Bad,Average,Bad,False,True
1213,2005-06-25 00:00:00,D,Average,Great,Average,Okay,True,False
7389,2005-06-17 00:00:00,B,Low,Intermediate,Average,Bad,False,False
5261,2005-06-24 00:00:00,E,Average,Bad,Average,Okay,True,False
2915,2005-06-20 00:00:00,E,Low,Bad,Average,Okay,False,False
3371,2005-06-04 00:00:00,C,Average,Okay,Low,Intermediate,False,False
5862,2005-06-23 00:00:00,B,Low,Great,Average,Okay,False,False
9604,2005-06-03 00:00:00,D,Low,Okay,Average,Intermediate,False,False
3330,2005-06-19 00:00:00,D,Average,Bad,Average,Intermediate,True,False
1270,2005-06-25 00:00:00,A,Average,Intermediate,Average,Great,True,False
1367,2005-06-13 00:00:00,E,Low,Intermediate,Average,Great,False,False
7037,2005-06-27 00:00:00,D,Low,Okay,Average,Intermediate,False,False
8521,2005-06-13 00:00:00,D,Average,Bad,Low,Okay,False,False
4816,2005-06-13 00:00:00,E,Average,Okay,Low,Intermediate,False,False
568,2005-06-29 00:00:00,B,Average,Bad,Average,Great,True,False
5263,2005-06-04 00:00:00,B,Average,Bad,Low,Intermediate,False,False
407,2005-06-02 00:00:00,C,Low,Bad,Low,Okay,True,False
5591,2005-06-29 00:00:00,C,Average,Bad,Low,Intermediate,False,False
6116,2005-06-24 00:00:00,B,Average,Okay,Low,Okay,False,True
573,2005-06-23 00:00:00,E,Low,Intermediate,Low,Intermediate,True,True
8682,2005-06-13 00:00:00,A,Low,Great,Average,Intermediate,False,False
5419,2005-06-06 00:00:00,E,Low,Great,Low,Intermediate,True,False
4688,2005-06-10 00:00:00,A,Average,Intermediate,Low,Intermediate,False,True
1631,2005-06-01 00:00:00,A,Low,Okay,Average,Bad,False,False
9807,2005-06-29 00:00:00,C,Low,Great,Low,Intermediate,True,False
66,2005-06-13 00:00:00,E,Average,Great,Average,Bad,True,False
948,2005-06-04 00:00:00,B,Average,Okay,Low,Great,False,False
7628,2005-06-05 00:00:00,C,Low,Intermediate,Low,Great,True,False
2431,2005-06-06 00:00:00,E,Average,Intermediate,Low,Great,False,False
3547,2005-06-07 00:00:00,E,Average,Bad,Low,Bad,False,True
8944,2005-06-13 00:00:00,D,Low,Intermediate,Average,Okay,False,False
1568,2005-06-24 00:00:00,C,Low,Bad,Low,Intermediate,True,False
9227,2005-06-20 00:00:00,E,Low,Bad,Average,Great,False,False
7639,2005-06-08 00:00:00,C,Average,Bad,Low,Bad,False,True
1841,2005-06-05 00:00:00,D,Average,Okay,Average,Okay,True,True
7292,2005-06-13 00:00:00,A,Low,Bad,Low,Bad,True,True
4822,2005-06-26 00:00:00,C,Low,Bad,Average,Intermediate,False,False
8,2005-06-29 00:00:00,E,Low,Great,Average,Intermediate,False,False
5687,2005-06-26 00:00:00,A,Low,Bad,Average,Great,False,False
7735,2005-06-11 00:00:00,C,Average,Okay,Average,Bad,True,False
9523,2005-06-23 00:00:00,B,Low,Great,Average,Intermediate,False,False
8896,2005-06-11 00:00:00,A,Average,Great,Average,Great,True,True
9224,2005-06-27 00:00:00,A,Average,Bad,Average,Bad,True,True
2742,2005-06-19 00:00:00,A,Low,Okay,Low,Bad,True,False
1545,2005-06-09 00:00:00,C,Low,Bad,Average,Great,False,False
8811,2005-06-26 00:00:00,E,Average,Great,Low,Intermediate,False,False
7375,2005-06-10 00:00:00,D,Low,Intermediate,Low,Great,True,False
6063,2005-06-10 00:00:00,D,Low,Intermediate,Average,Okay,False,False
2638,2005-06-09 00:00:00,A,Average,Okay,Low,Bad,False,False
6141,2005-06-13 00:00:00,B,Average,Bad,Low,Bad,False,True
4827,2005-06-18 00:00:00,B,Low,Intermediate,Low,Bad,True,False
1911,2005-06-15 00:00:00,C,Low,Great,Average,Bad,False,False
1653,2005-06-07 00:00:00,B,Low,Great,Low,Bad,True,False
9488,2005-06-12 00:00:00,C,Low,Okay,Average,Intermediate,False,False
2769,2005-06-25 00:00:00,B,Low,Okay,Average,Bad,False,False
962,2005-06-03 00:00:00,E,Low,Great,Low,Intermediate,True,False
941,2005-06-05 00:00:00,E,Low,Bad,Low,Bad,True,True
4935,2005-06-18 00:00:00,A,Average,Okay,Low,Bad,False,False
8424,2005-06-03 00:00:00,E,Low,Intermediate,Low,Intermediate,True,True
3705,2005-06-21 00:00:00,E,Average,Intermediate,Low,Okay,False,False
8964,2005-06-15 00:00:00,C,Average,Great,Average,Intermediate,True,False
4545,2005-06-25 00:00:00,D,Low,Okay,Low,Great,True,False
5471,2005-06-17 00:00:00,E,Low,Bad,Average,Bad,False,True
6709,2005-06-20 00:00:00,B,Average,Great,Average,Intermediate,True,False
7394,2005-06-02 00:00:00,A,Average,Okay,Average,Bad,True,False
2589,2005-06-10 00:00:00,A,Low,Great,Low,Great,True,True
6178,2005-06-06 00:00:00,B,Low,Okay,Average,Bad,False,False
2568,2005-06-23 00:00:00,B,Average,Intermediate,Low,Great,False,False
5270,2005-06-05 00:00:00,D,Average,Intermediate,Low,Intermediate,False,True
8626,2005-06-16 00:00:00,D,Low,Bad,Average,Okay,False,False
7081,2005-06-25 00:00:00,B,Low,Great,Average,Intermediate,False,False
1821,2005-06-06 00:00:00,E,Low,Bad,Low,Great,True,False
6832,2005-06-11 00:00:00,A,Average,Bad,Average,Intermediate,True,False
3507,2005-06-04 00:00:00,B,Low,Bad,Low,Intermediate,True,False
4163,2005-06-21 00:00:00,B,Average,Great,Low,Okay,False,False
7046,2005-06-13 00:00:00,C,Average,Okay,Average,Great,True,False
8130,2005-06-15 00:00:00,A,Average,Okay,Low,Great,False,False
6649,2005-06-11 00:00:00,D,Average,Bad,Average,Intermediate,True,False
5679,2005-06-23 00:00:00,C,Low,Bad,Low,Bad,True,True
7799,2005-06-19 00:00:00,D,Low,Bad,Average,Okay,False,False
7437,2005-06-08 00:00:00,D,Low,Okay,Low,Okay,True,True
3434,2005-06-22 00:00:00,B,Average,Okay,Low,Okay,False,True
5226,2005-06-22 00:00:00,A,Average,Great,Low,Intermediate,False,False
8446,2005-06-07 00:00:00,A,Average,Intermediate,Average,Great,True,False
8011,2005-06-20 00:00:00,E,Average,Great,Low,Okay,False,False
4519,2005-06-11 00:00:00,E,Low,Bad,Low,Bad,True,True
8981,2005-06-11 00:00:00,D,Average,Great,Average,Okay,True,False
5296,2005-06-20 00:00:00,E,Average,Bad,Average,Bad,True,True
5575,2005-06-03 00:00:00,B,Average,Okay,Average,Bad,True,False
7174,2005-06-11 00:00:00,E,Average,Okay,Low,Okay,False,True
7108,2005-06-24 00:00:00,A,Average,Intermediate,Average,Intermediate,True,True
5707,2005-06-11 00:00:00,D,Low,Bad,Low,Great,True,False
1795,2005-06-23 00:00:00,B,Average,Bad,Low,Great,False,False
8246,2005-06-06 00:00:00,A,Average,Okay,Low,Great,False,False
1715,2005-06-25 00:00:00,A,Average,Intermediate,Low,Intermediate,False,True
1633,2005-06-27 00:00:00,E,Average,Bad,Low,Great,False,False
8652,2005-06-09 00:00:00,B,Low,Great,Average,Intermediate,False,False
5401,2005-06-05 00:00:00,A,Low,Bad,Low,Bad,True,True
2855,2005-06-13 00:00:00,A,Low,Okay,Low,Intermediate,True,False
2965,2005-06-05 00:00:00,D,Low,Intermediate,Average,Intermediate,False,True
8090,2005-06-08 00:00:00,C,Average,Great,Average,Bad,True,False
8980,2005-06-25 00:00:00,D,Low,Bad,Average,Great,False,False
504,2005-06-05 00:00:00,A,Low,Bad,Average,Bad,False,True
6407,2005-06-18 00:00:00,B,Low,Great,Average,Great,False,True
3557,2005-06-22 00:00:00,E,Average,Okay,Low,Great,False,False
6707,2005-06-17 00:00:00,E,Average,Great,Low,Okay,False,False
7558,2005-06-01 00:00:00,B,Low,Bad,Average,Okay,False,False
8719,2005-06-16 00:00:00,A,Average,Intermediate,Low,Great,False,False
3084,2005-06-19 00:00:00,C,Average,Bad,Low,Great,False,False
4566,2005-06-01 00:00:00,E,Low,Great,Low,Bad,True,False
5075,2005-06-21 00:00:00,C,Low,Intermediate,Average,Great,False,False
5044,2005-06-02 00:00:00,E,Average,Bad,Low,Intermediate,False,False
8930,2005-06-16 00:00:00,C,Average,Okay,Low,Great,False,False
4744,2005-06-13 00:00:00,D,Low,Great,Average,Okay,False,False
3496,2005-06-25 00:00:00,D,Low,Okay,Low,Intermediate,True,False
4773,2005-06-24 00:00:00,E,Low,Okay,Average,Intermediate,False,False
4359,2005-06-08 00:00:00,E,Low,Okay,Low,Bad,True,False
4026,2005-06-12 00:00:00,D,Low,Intermediate,Low,Okay,True,False
7583,2005-06-04 00:00:00,C,Average,Bad,Average,Intermediate,True,False
675,2005-06-04 00:00:00,B,Low,Great,Low,Intermediate,True,False
3287,2005-06-18 00:00:00,A,Low,Intermediate,Low,Great,True,False
3627,2005-06-13 00:00:00,B,Low,Great,Average,Great,False,True
7562,2005-06-25 00:00:00,C,Low,Great,Low,Intermediate,True,False
4485,2005-06-10 00:00:00,C,Low,Intermediate,Average,Okay,False,False
6258,2005-06-15 00:00:00,C,Low,Great,Low,Great,True,True
3159,2005-06-10 00:00:00,E,Low,Okay,Low,Great,True,False
4154,2005-06-14 00:00:00,D,Low,Intermediate,Low,Bad,True,False
2411,2005-06-23 00:00:00,A,Low,Okay,Average,Great,False,False
1786,2005-06-17 00:00:00,D,Low,Intermediate,Low,Great,True,False
5478,2005-06-03 00:00:00,B,Average,Great,Low,Bad,False,False
2351,2005-06-29 00:00:00,A,Average,Intermediate,Average,Intermediate,True,True
1718,2005-06-17 00:00:00,B,Average,Okay,Average,Great,True,False
4999,2005-06-27 00:00:00,B,Average,Bad,Average,Great,True,False
4980,2005-06-02 00:00:00,A,Average,Bad,Average,Okay,True,False
4916,2005-06-19 00:00:00,E,Low,Intermediate,Average,Intermediate,False,True
8029,2005-06-16 00:00:00,B,Low,Okay,Average,Intermediate,False,False
8149,2005-06-10 00:00:00,B,Low,Okay,Average,Okay,False,True
6863,2005-06-05 00:00:00,E,Low,Bad,Average,Bad,False,True
5,2005-06-29 00:00:00,D,Low,Bad,Average,Intermediate,False,False
6746,2005-06-09 00:00:00,C,Average,Bad,Average,Great,True,False
1275,2005-06-12 00:00:00,A,Low,Great,Low,Bad,True,False
5274,2005-06-17 00:00:00,D,Average,Okay,Low,Intermediate,False,False
4638,2005-06-17 00:00:00,A,Low,Intermediate,Average,Okay,False,False
7005,2005-06-24 00:00:00,E,Average,Bad,Average,Okay,True,False
6216,2005-06-24 00:00:00,A,Low,Bad,Average,Intermediate,False,False
9701,2005-06-01 00:00:00,E,Low,Intermediate,Low,Intermediate,True,True
5389,2005-06-16 00:00:00,E,Average,Intermediate,Low,Bad,False,False
1205,2005-06-29 00:00:00,E,Average,Okay,Average,Okay,True,True
925,2005-06-01 00:00:00,A,Low,Great,Low,Intermediate,True,False
4812,2005-06-06 00:00:00,C,Average,Bad,Low,Okay,False,False
3665,2005-06-11 00:00:00,B,Average,Intermediate,Low,Intermediate,False,True
7420,2005-06-14 00:00:00,E,Average,Great,Average,Bad,True,False
9468,2005-06-16 00:00:00,D,Low,Great,Low,Bad,True,False
1535,2005-06-20 00:00:00,E,Low,Okay,Average,Intermediate,False,False
4587,2005-06-04 00:00:00,A,Average,Great,Average,Intermediate,True,False
607,2005-06-03 00:00:00,D,Low,Intermediate,Low,Intermediate,True,True
3776,2005-06-26 00:00:00,E,Average,Great,Low,Intermediate,False,False
2303,2005-06-15 00:00:00,C,Low,Intermediate,Average,Great,False,False
1627,2005-06-03 00:00:00,B,Average,Intermediate,Average,Intermediate,True,True
8835,2005-06-06 00:00:00,B,Low,Bad,Average,Okay,False,False
2530,2005-06-15 00:00:00,D,Low,Okay,Average,Bad,False,False
2442,2005-06-07 00:00:00,B,Low,Intermediate,Low,Bad,True,False
2313,2005-06-08 00:00:00,D,Low,Bad,Low,Bad,True,True
4210,2005-06-12 00:00:00,D,Average,Okay,Average,Okay,True,True
4573,2005-06-17 00:00:00,B,Average,Intermediate,Low,Intermediate,False,True
6028,2005-06-06 00:00:00,A,Low,Okay,Average,Intermediate,False,False
2182,2005-06-16 00:00:00,B,Average,Bad,Average,Great,True,False
4454,2005-06-03 00:00:00,B,Average,Bad,Low,Great,False,False
8625,2005-06-26 00:00:00,B,Average,Okay,Low,Intermediate,False,False
6636,2005-06-16 00:00:00,B,Average,Bad,Low,Great,False,False
9205,2005-06-16 00:00:00,C,Average,Bad,Average,Bad,True,True
8203,2005-06-24 00:00:00,E,Low,Okay,Average,Bad,False,False
5069,2005-06-27 00:00:00,E,Low,Great,Low,Okay,True,False
1199,2005-06-03 00:00:00,B,Low,Intermediate,Low,Intermediate,True,True
3977,2005-06-18 00:00:00,D,Low,Great,Average,Bad,False,False
6962,2005-06-03 00:00:00,E,Low,Bad,Average,Bad,False,True
862,2005-06-20 00:00:00,C,Average,Bad,Low,Great,False,False
1413,2005-06-15 00:00:00,E,Low,Bad,Average,Great,False,False
5976,2005-06-15 00:00:00,D,Average,Bad,Low,Okay,False,False
1856,2005-06-01 00:00:00,B,Low,Okay,Average,Bad,False,False
7335,2005-06-27 00:00:00,E,Low,Great,Low,Okay,True,False
9245,2005-06-04 00:00:00,C,Average,Okay,Average,Intermediate,True,False
5569,2005-06-13 00:00:00,B,Average,Bad,Average,Intermediate,True,False
840,2005-06-26 00:00:00,A,Low,Great,Low,Great,True,True
3724,2005-06-28 00:00:00,E,Low,Intermediate,Low,Bad,True,False
4885,2005-06-26 00:00:00,B,Low,Intermediate,Low,Bad,True,False
866,2005-06-16 00:00:00,B,Low,Bad,Low,Bad,True,True
6386,2005-06-12 00:00:00,C,Low,Bad,Low,Intermediate,True,False
9691,2005-06-21 00:00:00,E,Average,Bad,Average,Bad,True,True
9804,2005-06-01 00:00:00,A,Average,Okay,Low,Intermediate,False,False
6676,2005-06-19 00:00:00,D,Low,Bad,Average,Great,False,False
4868,2005-06-14 00:00:00,D,Low,Okay,Average,Great,False,False
8853,2005-06-12 00:00:00,A,Low,Bad,Low,Okay,True,False
1599,2005-06-07 00:00:00,B,Low,Great,Average,Bad,False,False
7218,2005-06-15 00:00:00,B,Low,Great,Low,Okay,True,False
5079,2005-06-07 00:00:00,B,Low,Bad,Average,Intermediate,False,False
38,2005-06-03 00:00:00,E,Average,Bad,Low,Great,False,False
2260,2005-06-12 00:00:00,E,Average,Okay,Average,Okay,True,True
9074,2005-06-07 00:00:00,C,Low,Great,Low,Okay,True,False
9936,2005-06-26 00:00:00,B,Low,Bad,Low,Bad,True,True
7673,2005-06-10 00:00:00,E,Low,Okay,Average,Great,False,False
5164,2005-06-13 00:00:00,B,Average,Intermediate,Average,Intermediate,True,True
391,2005-06-28 00:00:00,C,Low,Great,Average,Great,False,True
3926,2005-06-14 00:00:00,D,Low,Bad,Average,Okay,False,False
5533,2005-06-12 00:00:00,E,Average,Intermediate,Low,Intermediate,False,True
486,2005-06-09 00:00:00,B,Low,Intermediate,Average,Okay,False,False
3385,2005-06-28 00:00:00,A,Low,Great,Low,Great,True,True
5309,2005-06-27 00:00:00,C,Low,Great,Average,Okay,False,False
